transcript_id	S2C40_1	S2C40_2	S2C40_3	S2Glc_1	S2Glc_2	S2Glc_3
MAG24026_contig_164_1766	-1.1062836636903282	-1.9080199463941574	-0.2870767616427682	-5.307012973458066	-7.383327131945095	-6.31580101399252
MAG24026_contig_164_1771	-4.296003477088742	-5.224937655654617	-4.222816058793475	-4.16656484123601	-5.256394384346356	-4.130024391979246
MAG24026_contig_164_2031	-3.388057884256512	-3.9842969168638254	-2.1026015644001737	-6.652381689815729	-8.474091257100005	-4.653576559764977
MAG24026_contig_164_2065	-3.2293688228558657	-4.809638494860045	-2.4123239389792097	-7.026800370965878	-6.903733155671405	-6.72282515019032
MAG24026_contig_164_2066	-4.948900243549134	-5.7616357407815615	-3.8125403310027624	-6.238441023561633	-8.130765714935093	-6.7418783429699625
MAG24026_contig_164_2074	-2.369780935267841	-4.192861415978389	-1.5766305172427533	-6.934217937312307	-8.769027776335951	-7.947655783278883
MAG24026_contig_164_2075	-2.196481973627029	-3.3950860848034505	-1.2602140986672647	-5.59802184321771	-5.6560551118576665	-4.502819115168819
MAG24026_contig_164_2083	-3.801520933446767	-6.412609705659494	-1.6795130113614685	-3.738695941884256	-8.20524838746887	-2.634222370377456
MAG24026_contig_164_2093	-4.187160414878691	-6.605752084127433	-0.9415920615711297	-2.743114943981073	-5.155680557411943	-2.2172224207480333
MAG24026_contig_164_2094	-1.9868565082806882	-2.4813560964864374	-1.8625804173125713	-1.499618071965317	-7.660426123275695	-2.3828294279959374
MAG24026_contig_164_2226	-1.6933924415281396	-3.622332045097267	0.004551728380041115	-5.150132009743857	-4.2400185927368215	-1.6534776151223038
MAG24026_contig_164_2233	-6.318204979098356	-7.264454809085045	-4.956096725266393	-4.791006373650217	-7.652687356378336	-5.5348634558299565
MAG24026_contig_164_2477	-5.256703229954362	-5.197070627631602	-4.61950813927439	-6.079897597933888	-6.166779894478844	-5.070884083992852
MAG24026_contig_164_2591	-5.355243664728588	-5.299868563235985	-5.8967094384038505	-7.5340444975311875	-6.828903877407828	-6.745291803552031
MAG24026_contig_164_2654	-6.927587206166105	-7.69906669519604	-7.7140985145311385	-5.95430653649869	-6.039794357551829	-4.550025618139589
MAG24026_contig_164_2779	-5.994868513317695	-8.202878485759888	-6.634165047783643	-8.036103102556435	-8.013571754969622	-8.05012189391943
MAG24026_contig_164_2950	-5.058018719442717	-5.29680855879494	-3.676125003981404	-5.975237791972936	-8.382322967534302	-6.312494922506425
MAG24026_contig_164_3074	-0.7436801090970394	-2.237176672078112	-0.269013186907416	-4.521720233469722	-6.414686678502977	-4.753106008551188
MAG24026_contig_164_3139	-4.958301708330881	-7.1303512952328205	-4.340128037008452	-6.9585672506567695	-8.628615553731247	-7.55989808947083
MAG24026_contig_164_3405	-4.690952368315593	-4.625766867622486	-6.712922291684433	-4.53891909117679	-4.042002815474189	-6.6582503144578915
MAG24026_contig_164_3454	-6.989849671594773	-5.934715566839293	-4.139487496522746	-5.206356772429382	-6.873075457446233	-6.794430120247524
MAG24026_contig_164_3826	-6.7383893434142985	-6.79165115392458	-6.913132231268463	-3.3304535949283665	-5.738543803656065	-6.653576559764977
MAG24026_contig_164_3871	-2.441916572384645	-2.548978314095855	-1.9324493893288774	3.7051817123461506	3.998421188729135	3.529471159876263
MAG24026_contig_164_4037	-5.120971832229015	-5.653453106947501	-4.20891844135524	-7.494414710156072	-7.619852478476778	-7.504813738035812
MAG24042_contig_1114_84	-4.762367758354375	-7.029591117598044	-3.457205095137148	-3.298701135388778	-3.3846515072305534	-2.640029111663249
MAG24042_contig_1114_123	-6.543618111793745	-2.2079742796473605	-3.1737749160190765	-1.6515182755869535	-3.340049144611228	-0.5575883099009804
MAG24042_contig_1114_124	-7.104470040251348	-4.727926153219865	-4.740594203552797	-5.318446747444926	-4.667411897361698	-5.322972984392625
MAG24042_contig_1114_172	-7.578319721981422	-6.52545659256127	-7.539954417074873	-4.783711780024984	-5.132332488137201	-5.3780172675172775
MAG24042_contig_1114_251	-7.413285331510038	-6.578063320548631	-5.994411765907163	-6.445751836470673	-3.9471790394833803	-2.6363646432724344
MAG24042_contig_394_1	-6.161237402417749	-5.883916356665384	-5.888772067019523	-5.78226601061742	-4.869653177548668	-4.766064832185324
MAG24042_contig_394_58	-7.64843848402163	-4.8912660038485045	-6.7267738470681016	0.22882484598159036	-1.143146538431403	1.3397417076368436
MAG24042_contig_394_76	-7.198936669337588	-5.7239136004675935	-6.534925739031404	-4.001776184911483	-6.6729730929787365	-4.001998072922208
MAG24042_contig_96_127	-2.625017304185683	-0.5464560824573135	-1.147320339526392	-0.6343701656957413	-7.804827718253492	-1.0991853472931654
MAG24042_contig_622_18	-4.592877445750539	-3.0761647277549726	-2.223535488523212	-6.404775930524009	-6.491218450123612	-6.894897143499776
MAG24042_contig_581_6	2.406661832583874	0.6775488333478291	2.508613731587646	0.1966951641373065	0.4798824210021663	1.147983922578804
MAG24042_contig_834_6	-6.071393331250478	-5.719463140652786	-7.035692283554298	-7.855320811223408	-6.940649152931774	-5.546353262230628
MAG24042_contig_984_86	-2.4185041289986233	-3.492632181638143	-3.0113436675759315	-2.9094717205624083	-3.482408636813342	-1.611367387884658
MAG24042_contig_984_173	-7.1919145172983425	-6.137670655223913	-7.39154100677867	-6.989057729373332	-6.07490961378431	-5.409630804127828
MAG24042_contig_39_151	-6.76454938723558	-5.355190515370247	-6.158283793333641	-4.211645040603505	-4.882630497969584	-2.3403530501357745
MAG24042_contig_706_4	-6.758379261416029	-2.7085473199282517	-2.6795130113614687	-0.4167678469968932	-3.833365785228217	-1.0492568840483147
MAG24042_contig_706_9	-3.020785323453477	-1.0652344214920186	-2.2923621302710697	2.7199807007807624	1.9802337354150867	2.8813787925333516
MAG24042_contig_706_19	-4.50400691580145	-2.716926912298669	-3.774545392356536	-0.31528716867593365	-0.988155179622937	-0.7719460250971306
MAG24042_contig_944_76	-5.402095310865515	-5.34864451641051	-6.362531827863299	-4.3879717960842894	-8.240369255934151	-6.203052785646728
MAG24042_contig_944_122	-7.046112717553759	-7.514562620584622	-6.529022779925402	-7.357982915411898	-7.150465545090385	-5.3672344662075595
MAG24042_contig_873_30	-2.9881723505096627	-2.988401315196562	-3.0580043013113984	-5.2608459400592125	-6.668237741716408	-7.593863051417833
MAG24042_contig_388_8	-3.534046007549091	-2.4409291872272454	-3.4091096380304027	-0.005162532468010921	-0.38493406025955	-0.5378722755205448
MAG24042_contig_985_117	-7.177704173730109	-7.123396727111073	-7.623164984472166	-4.270391719754634	-7.060999636531249	-6.980506104802421
MAG24042_contig_516_30	-6.1367939920015875	-5.639520200097323	-5.065081675586191	-2.804662481678346	-3.5914246444845577	-3.919085880331837
MAG24032_contig_1041_13	-6.268332928362736	-5.479282277556778	-6.231562418441308	-5.054835810188768	-6.140263209456447	-6.65130381695335
MAG24025_contig_234_36	-6.032409936178216	-8.303346331549761	-7.319796789611865	-3.5504836302507274	-4.413305766110506	-3.5650294889567444
MAG24025_contig_234_99	-6.732199983682342	-5.484349709286953	-7.180409285960193	-1.0145112278839634	-1.9105343915213213	-1.2094881710666536
MAG24025_contig_234_102	-8.151143631496275	-6.099746734663457	-5.1157900276146515	-6.934217937312307	-8.876302461404638	-6.362698031498752
MAG24025_contig_234_112	-9.167949516125105	-7.1180839625711005	-6.81378587998354	-3.012693688444699	-4.443455418795962	-3.831865307267653
MAG24025_contig_779_46	-6.879680909010834	-6.2756577689028745	-6.752541281362747	-4.786129927431444	-6.608316732957237	-4.315105876308523
MAG24025_contig_779_113	-7.226938569407306	-5.923779146710437	-6.746463756694549	-2.973333064180943	-3.696797906828003	-3.324222360584552
MAG24025_contig_741_92	-6.357957358796483	-6.425972290743134	-5.607915625642167	-4.708117359335968	-4.970634432341479	-7.036042513598363
MAG24025_contig_741_96	-7.733968687076646	-7.220441524532265	-7.029878913643519	-3.6104701921876887	-4.3483417981360795	-3.375896484419772
MAG24025_contig_954_16	-6.402333250991419	-6.3437793352475715	-6.134207229236943	-5.220321044822497	-6.307001550649259	-5.808975608558266
MAG24025_contig_468_111	-1.9611761549202027	-1.9118529743734036	-3.3154074444996464	-1.8982369866827011	-3.0088448094463462	-0.49896142551969686
MAG24025_contig_615_25	-4.619976048670258	-6.034999646397868	-6.63476704864399	-7.461496958103484	-8.300013118245165	-7.471627281645589
MAG24025_contig_615_285	-7.274492674564362	-5.141510310747711	-6.720677377149753	-2.119993180948375	-2.3064947545403194	-2.4317382500804974
MAG24025_contig_1149_113	-6.113401104972758	-7.579047819588745	-8.595977233964986	-5.408429339755771	-6.908590514397414	-5.8392904245354345
MAG24025_contig_7_83	-6.598351405350755	-7.233786498018345	-4.925308244684666	-7.082947584827616	-7.168729791019234	-7.08952078355477
MAG24025_contig_7_92	-6.104376264945272	-4.943429788880089	-6.86594491106818	-5.397837333038575	-6.843735358870168	-6.394993505653522
MAG24041_contig_1020_27	5.54663830091586	5.827011092405675	5.059363930991626	7.598201415834821	6.256269084635289	7.12802526316556
MAG24041_contig_1045_48	-3.6367234936261563	-4.570882631660515	-2.7645523170785604	-4.487524298498001	-7.451975359347567	-3.8777338770089487
MAG24041_contig_1050_39	-7.63792979586154	-6.023523152895188	-7.207990933953639	-20.23623391562033	-17.322101985897927	-21.275597659687353
MAG24035_contig_713_14	-6.835469491502109	-6.2408965648937205	-6.7908921489551535	-6.640671351685623	-6.832416119149421	-3.8343367886619113
MAG24014_contig_222_106	-7.3095465011827025	-3.7963262309237593	-5.269295186753859	-7.104428348883517	-8.755847447369192	-6.111230025575835
MAG24014_contig_222_186	-5.811128171516269	-6.755097747003638	-4.444356586114362	0.5827294050183963	-0.19740309176993212	1.0547998655134183
MAG24014_contig_222_210	-7.274840946758007	-7.067272670837335	-7.126757914864061	-4.9657707594594775	-8.300449932242525	-5.971041655524011
MAG24014_contig_222_381	-7.546988139821011	-4.99310541443425	-6.588216270533242	-0.7453092162009884	-2.2102156706458436	0.015711645573419378
MAG24014_contig_222_503	-6.832276652929179	-5.780139709509032	-7.795397694656922	-5.619047183750403	-8.641785546860229	-5.308481557415831
MAG24014_contig_222_557	-4.6733338044683155	-4.618224921204041	-5.952304158773694	-4.211645040603505	-7.489548868520499	-5.214824116370768
MAG24014_contig_222_674	-6.628308798066406	-5.877550362532343	-5.865790628136642	-6.760776583374486	-9.171779911433827	-5.743999984384525
MAG24014_contig_222_747	-4.798799765213413	-5.157739095135745	-4.431893937715907	-7.604939658003064	-7.691152863692486	-6.674622761628364
MAG24014_contig_222_821	-6.894591393362648	-3.3795629807300758	-5.265671984469485	-3.1133484091264685	-4.199470057106823	-4.378236267903404
MAG24014_contig_222_906	-6.158532415930781	-7.290720148294619	-7.117058199918758	-5.37139100038304	-7.042235731709342	-6.447859562364152
MAG24014_contig_222_924	-7.981461078210019	-6.439540156124888	-6.141454295324765	-8.75769159300369	-7.470007317598487	-6.775107799146007
MAG24014_contig_222_1109	-5.2656886348251355	-6.863594058208843	-6.2136030365246055	-6.08855046610169	-6.1754188438781945	-7.4603731630496695
MAG24014_contig_222_1307	-7.969553124197047	-5.4297251659221715	-4.394902449989813	-7.85024492171736	-7.87968804083361	-7.863173180212813
MAG24014_contig_222_1626	-3.81047220041217	-2.894032339526504	-3.1418821045834378	-4.258173910825122	-5.151326147416771	-2.984456758354421
MAG24014_contig_222_1627	-3.0342075901023233	-2.340828030716209	-1.7426417281440507	-6.815569725106071	-9.257729513333734	-9.18726448984313
MAG24014_contig_222_1640	-4.1637746481237485	-5.103243626552926	-6.109844405031433	-5.990420065917709	-5.640439737092676	-3.97940748297726
MAG24014_contig_222_1650	-3.6515626940819583	-3.110928365343733	-3.6083959120535583	-7.054162358075538	-5.276418023591735	-4.456306953476357
MAG24014_contig_222_1723	-5.263586659765897	-4.947710990683733	-5.225266823100372	-5.3757572063857175	-5.876379356086717	-7.385166021144737
MAG24014_contig_222_1733	-0.7619053110002416	-0.5870342549442595	-0.4063154152629146	-7.227007802524258	-7.312687569899217	-6.002671264926339
MAG24014_contig_222_1789	-7.369123399630227	-3.50820148345913	-5.744363433311198	-5.577966837186334	-7.9364007130334295	-6.170339402968963
MAG24014_contig_222_1813	-6.292318314607261	-6.232961561209342	-6.352051379697967	-2.792257046539579	-6.201024133984826	-1.713591944539701
MAG24014_contig_222_1817	-2.5294891648227247	-2.564247675486927	-2.973480364097675	-2.4149682515788125	-4.378464303632426	-4.492039576715264
MAG24014_contig_222_1825	-3.6994062531210985	-3.2327147145938215	-3.032117232275779	-6.7508637291286195	-7.9040127478017235	-6.502488799015023
MAG24014_contig_222_1826	-4.146001160141019	-3.203156419037041	-3.5428314618610623	-5.321408818136851	-5.434758472810571	-5.511029323564266
MAG24014_contig_222_1830	-2.758828552274808	-3.241775292601118	-3.3609034518269123	-3.7642935239832505	-5.697581974645579	-3.860194199099647
MAG24014_contig_222_1831	-2.5294891648227247	-2.7866415189522984	-3.673922915076869	-5.95931194630821	-4.378464303632426	-4.492039576715264
MAG24014_contig_222_1832	-6.612728301910212	-2.8546173085455426	-1.8002089468556315	-0.8343337018105322	-8.605192696682503	-2.7595317914020097
MAG24014_contig_222_1834	-5.650507897647155	-3.9997299527639782	-3.586033377786037	-1.8086698162651451	-5.5886813638115465	-3.4761434129769686
MAG24014_contig_222_1850	-2.589971567468819	-3.742846447374509	-2.1568201097428257	-1.354523362222206	-8.037993790192175	-5.228665412290547
MAG24014_contig_222_1852	-2.781533749110699	-3.117925142023486	-2.106423439706232	-2.6884317845321304	-7.547740408311185	-3.0471237543192644
MAG24014_contig_222_1857	-3.8111261464551696	-3.4331696521162756	-4.181322180280569	-5.616949923662556	-3.89579432942095	-6.617622698614969
MAG24014_contig_222_1947	-4.848197281956619	-6.017959187718775	-4.810314325977312	-7.444751141710366	-7.263770804783352	-7.454743905156383
MAG24014_contig_222_2006	-4.51943540760716	-3.765943144566591	-4.6733338044683155	-5.310713007361968	-7.396334510369976	-5.734574626353314
MAG24014_contig_222_2019	-5.70709954246415	-4.916279845403595	-4.444318895366415	-4.765342707580952	-7.173049682392199	-6.093891364622535
MAG24014_contig_222_2114	-5.697290004614227	-5.160182271064073	-6.983274350469636	-6.803727357487299	-6.478691884226684	-5.816354186502404
MAG24014_contig_222_2197	-6.574703987905302	-5.199904817803934	-5.2143955495949825	-6.365122030655187	-7.450707699103471	-7.7341511780928665
MAG24014_contig_555_28	-5.857318373218389	-5.067039012796016	-4.595647909518273	-4.912894584042717	-4.320494768262095	-5.657976919607613
MAG24014_contig_555_84	-3.220990802832998	-3.1419967178935986	-7.707411551583609	-3.126051395418659	-6.594016947486615	-4.655487794600026
MAG24014_contig_555_181	-5.49819829667837	-4.598032325114205	-3.390865359863619	-6.022097333064992	-7.692507123300546	-7.618328387092525
MAG24014_contig_555_184	-6.939367111649806	-3.770714305845283	-6.588216270533242	-5.445745548532768	-7.89242666655566	-4.443722256375508
MAG24014_contig_555_308	-6.02187233237584	-4.800274266620734	-4.985941847094349	-7.2213885010777865	-6.306738851005663	-6.011643821615783
MAG24014_contig_555_380	-7.485224448563659	-7.4320589849547725	-6.446242380083651	-5.6920893746250085	-5.777739488240392	-5.7006099662007506
MAG24014_contig_555_475	-5.210912812532573	-5.150916031633185	-4.6401536657664275	-6.035851296387705	-6.069481657480131	-4.4409088197272935
MAG24014_contig_555_478	-4.584203265864719	-6.850591195165255	-4.862290841285508	-5.1246112079969	-5.7956829646006955	-5.126615776875249
MAG24014_contig_555_508	-7.655551788460399	-5.017959187718775	-7.617668033683142	-6.859789478801669	-8.530289032727646	-7.210816860572094
MAG24014_contig_555_568	-6.722534121284118	-5.08105450522232	-6.676696437686406	-4.945753309620752	-6.61701364678539	-4.530072358044435
MAG24014_contig_555_589	-5.212457874767192	-4.311454727133929	-3.588842793169776	-5.003494396371088	-5.828575887809523	-6.705079699136274
MAG24014_contig_126_53	-6.120976852664876	-6.068485765154639	-6.083385780608212	-4.494414710156072	-5.57992533441648	-4.919852110743365
MAG24014_contig_126_267	-5.154012421613374	-5.8678111743829735	-4.879603465518682	-6.72629611566152	-9.921688592667733	-5.7285341632785
MAG24014_contig_126_269	-5.578525151706356	-5.521156969333315	-7.2548313478476825	-0.24111184612285155	-0.594676334709175	-0.030345163771586418
MAG24014_contig_126_300	-4.152595681895	-5.683819030884316	-4.960442688622735	-3.9472413499836496	-6.619720937662233	-3.539138775819771
MAG24014_contig_648_140	-6.984584176290334	-6.450830115269851	-5.641204070102024	-5.551486356122893	-7.014775954261359	-4.528716380493609
MAG24010_contig_78_18	-2.4356511002702774	-0.21909698484959814	-0.6663220995387781	-1.7776108762559857	-8.402004443364454	-2.023621699080877
MAG24010_contig_78_715	-3.5782976641527595	-3.172291518505266	-3.4629524805953427	-6.832076793019773	-7.621600600589844	-7.546841470671926
MAG24010_contig_78_805	-3.859735440894433	-2.462857033219394	-4.062261500825387	-5.35080948007581	-6.1675712803489064	-5.775035116270261
MAG24010_contig_78_826	-0.2655266488993834	-1.3818440550253273	-6.111165422289087	0.6490175651315995	-8.20958299118826	1.671325079716462
MAG24010_contig_78_875	-1.0658262381672585	0.2495666983403592	-1.5215934798640478	-0.577484947710119	-6.171405599837497	-1.8792340244311394
MAG24010_contig_78_892	-4.478934785953146	-3.2689697269751896	-4.727543888171965	-7.018157398129458	-7.716279948628494	-7.773852164375658
MAG24010_contig_78_900	-2.636822193123667	-3.129494026525148	-4.109294015187472	-2.571647465852228	-10.045105693718448	-1.2676630638114297
MAG24010_contig_78_901	-3.750662918200026	-2.576157247144963	-2.6996630359644858	-2.6965079658137565	-8.310881986620647	-1.5046732320770577
MAG24010_contig_78_904	-2.8173687164276933	-1.6999254890149116	-1.3523263006512094	-1.576462703715818	-4.722039049928103	-2.126738004621513
MAG24010_contig_78_1181	-3.048519628049998	-1.2653341625077337	-2.256100766576862	-7.091577498784289	-5.5923935961485585	-6.697896105034297
MAG24010_contig_78_1221	-6.53809766644421	-4.025671577513867	-4.1775423075439075	-7.3290761497172685	-5.414686678502977	-5.753106008551188
MAG24010_contig_78_1226	-2.0433782787634014	-0.09349263508963154	-0.7357614464687934	-5.182217625070118	-9.875440382326927	-7.514620658888022
MAG24010_contig_78_1739	-4.906606412676563	-3.522575489981995	-4.040891039889552	-9.204422410057603	-7.552637873454168	-9.222829527964596
MAG24010_contig_78_1985	-4.537481067080737	-1.8967427455694024	-3.007730436471454	-5.079039059919978	-6.750156936473915	-4.343436633205458
MAG24010_contig_78_1992	-4.7026935246539185	-2.6488239972971885	-3.6622738388508718	-1.4105202869233404	-2.081265728733842	-1.445664593780045
MAG24010_contig_78_2187	-5.033203367936658	-2.801440470812006	-2.3920992316541136	-2.865142968688618	-4.952380091149534	-2.8510945219501362
MAG24010_contig_78_2206	-4.084082962237364	-2.5315230319131596	-2.314488576153743	-7.767428435215901	-7.852453840230386	-6.462664566883887
MAG24010_contig_78_2207	-4.861510534432929	-2.475382628219834	-3.724975783338997	-7.373882305865132	-5.470735487483319	-6.16924882449064
MAG24010_contig_78_2258	-1.8537045190527393	-0.5454808494166851	-0.7399116980983829	-3.615396658277488	-5.0232228631738085	-4.357294362290556
MAG24010_contig_78_2523	-6.689527343686285	-2.9323833091712617	-5.058340761925491	0.47865088291100616	-0.9999942292313782	0.702205383773351
MAG24010_contig_78_2812	-5.0900631885360195	-5.017178765236396	-5.011266894014041	-3.974759105937512	-10.521510046829881	-1.9304628007859788
MAG24010_contig_78_2862	-4.5081210508068335	-2.367567978105322	-4.29937420839399	-4.714618141777592	-6.581585477435532	-4.138379332298584
MAG24010_contig_78_2997	-4.76732942063863	-2.1914518444354045	-3.482166790844468	-5.554961547942494	-6.055473749548013	-3.042278516330277
MAG24010_contig_78_3053	-4.964216206293275	-2.7957791357215798	-4.051193452314116	-5.018057354565663	-6.425583386491285	-4.02714562618929
MAG24010_contig_78_3070	-3.3058882608583686	-0.4006193575897564	-0.851846821131714	-0.6515182755869535	-3.340049144611228	-1.1425508106221363
MAG24010_contig_78_3092	-4.964427887469843	-1.5849423031319665	-2.6940598211515185	-4.040682083732778	-6.449100910992972	-2.551801014113858
MAG24010_contig_78_3143	-4.722286564370191	-3.0862377920790993	-3.5176415421340463	-5.766858015855928	-9.463842293221761	-4.933163247958233
MAG24010_contig_78_3152	-4.10456583569666	-3.6328222013295366	-4.321374206331459	-6.498622207309602	-5.558674532131185	-4.497468158144196
MAG24010_contig_78_3202	-4.461011368687033	-1.9327027246423454	-3.3919735252719665	1.5115388819089	1.2190972553765331	1.1014483804899091
MAG24010_contig_78_3509	-4.34882970550228	-2.947851244801592	-4.389343776808894	-6.864335904172178	-8.534407366212895	-7.032890952611445
MAG24010_contig_78_3548	-4.015133912043403	-2.7856264755635456	-3.420815216715506	-5.237662411267374	-7.130268425575689	-4.4741235604962935
MAG24008_contig_724_3	-6.958761222430969	-5.057624675701604	-6.5888375961786965	-1.6896831488503599	-1.7805470739518707	-1.9687346803567323
MAG24008_contig_724_5	-7.517812627405768	-6.444967131783356	-4.3920946878591405	-1.7776801274382783	-0.6304519962621713	-0.8510997268250676
MAG24008_contig_724_6	-7.065584428239876	-6.718377521001387	-2.8628322698079836	-0.1191530743019505	0.3017515134066475	-1.83060857378213
MAG24008_contig_724_7	-6.674704965169526	-5.854323719216663	-1.5590435509415148	0.7310094124207289	0.8313665340242521	1.1914047288527638
MAG24008_contig_724_8	-6.448295744432718	-5.57087920282382	-6.102276026918933	1.3579629382361125	1.5535915126653017	1.2377411380956729
MAG24008_contig_724_9	-2.1813784564938703	-3.672286885958998	-2.640002133046108	1.5498022227160029	2.228803301666704	1.3143542981044296
MAG24008_contig_724_10	-5.822351613751467	-6.420091030788037	-3.8628301708555126	0.7173507004640052	0.7871816846035751	-1.2456460730609737
MAG24008_contig_724_11	-5.9143003905913965	-2.852417163902283	-3.4199348069261535	-0.0522575497480008	0.6700607799931292	0.6671564015628662
MAG24008_contig_724_12	-6.949523629414935	-0.2335371355496273	-7.612814010538867	1.221666769365239	2.281733853444581	1.5834998285339223
MAG24008_contig_724_13	0.2641400482563486	-0.5015509989363026	-0.12736505715865476	4.9220265419813	5.062069890034522	4.854125344220054
MAG24008_contig_724_14	-0.16863508755625287	-0.40122510459155825	-1.0435537238120345	4.475240561064239	5.037562327985359	4.866561848026988
MAG24008_contig_724_15	-5.496087931286106	-6.560230511742233	-4.4193219264949954	-0.022975112564495997	-0.17126444403779184	-0.42322054596291636
MAG24008_contig_724_16	-8.567455991379429	-3.781418684889691	-7.255174393177718	1.4319759021639789	1.4823733285322607	1.9556922143396596
MAG24008_contig_724_17	-6.249771925778174	-4.6007847097920145	-2.587671538490548	1.6530875404358065	2.2538682804417194	1.465128183410515
MAG24008_contig_724_19	-3.6756677249527177	-6.890202053329303	-3.1869186535362015	0.11442033371455629	0.6092916370802027	0.26196401002427083
MAG24008_contig_724_23	-4.604012416747587	-5.874042143373154	-4.7196232553906	-0.27691680895036447	0.1338002293004698	0.09021660760266563
MAG24008_contig_724_27	-7.355810449971649	-6.064477807683936	-2.7921870921169707	-0.8536784478370555	-0.3628905993850097	-0.05542787325447106
MAG24008_contig_724_28	-5.574294875973797	-4.1294940265251485	-7.523237205443291	0.16531383998382013	1.4447995639757554	-0.4900549062155408
MAG24008_contig_724_29	-6.473854246648658	-6.415807141890262	-5.4248704868173	-0.8300416566575808	-2.054134642208663	-1.5297932290164826
MAG24008_contig_724_30	1.3302256526653307	1.1995121673524203	1.252803167775482	3.1220100201258134	2.550065826528803	3.6413263712944235
MAG24008_contig_724_31	-7.202392652788343	-7.371992748363675	-2.9031660408435047	1.593592805864596	2.4186649199419383	1.955026319308159
MAG24008_contig_724_32	-3.266982399840942	-4.385234757458865	-3.1785869250367447	1.1302851357746861	1.6932616843387913	1.2144170458679402
MAG24008_contig_724_33	-4.1020811831534	-5.220858978488529	-4.429796680287115	0.7043408133031891	1.0308021860428007	0.7457880546390278
MAG24008_contig_724_34	-6.940202622098272	-4.413011367758301	-5.8967094384038505	-0.7428300301384265	-0.22899171156495043	-1.745289868826231
MAG24008_contig_724_35	-5.5773519823566025	-6.935388965461212	-1.7268923597439492	-1.150452228650047	0.11954210504063649	-1.105470125507019
MAG24008_contig_724_36	-2.1415001259635864	-1.048087001386868	-1.2787165956838962	4.219168520462161	4.498806134412769	5.136289838003404
MAG24008_contig_724_37	-4.555178601664469	-4.0140682829225485	-2.7455123793023484	0.9840788941659554	1.0654964871192407	0.6297249703309694
MAG24008_contig_724_38	-5.051568996863114	-6.001043734513479	-6.602935711866248	0.01930338383016529	0.1179476583932345	0.048612855684567614
MAG24008_contig_724_39	-5.55672605538855	-4.499219154206027	-5.508853317489794	0.33071900922626124	0.7137134085780424	0.27746111758966546
MAG24008_contig_724_40	-3.2418981233609516	-4.703557863985332	-4.35544151566148	1.4269570821764204	1.714821381540506	1.4307990913900461
MAG24008_contig_724_41	-2.5783355762540867	-3.7316202250530703	-1.9226858936804785	2.628272005294077	3.0624965013725682	2.5932605366394785
MAG24008_contig_724_42	0.8604463933884441	0.16068789299819836	0.7437648383392792	4.488450739215474	5.279853833979581	4.619166475328997
MAG24008_contig_724_43	-6.809081692511196	-4.6743354356814235	-6.618345388815171	1.49724446021561	1.0312116715351463	1.7510137461010735
MAG24008_contig_724_44	-4.60736692260075	-3.3246819409579267	-6.138890100421204	0.11143200536198733	0.7153399019147119	0.4354792500521018
MAG24008_contig_724_45	-2.8544503553144795	-4.790678900476602	-2.6246435582131173	1.867912274262636	2.32663225916534	1.931626331368957
MAG24008_contig_724_46	-6.845264791700398	-8.37937020144044	-6.074034599075266	-0.22198323487671856	-0.12092947299700971	-0.312700973037305
MAG24008_contig_724_47	-3.4466984836984556	-2.763131487990784	-3.692367238621493	1.2500884182415781	1.4039929783504708	1.1771651626982689
