transcript_id	.y.	group1	group2	n1	n2	statistic	df	p
MAG102_contig_70_1103	tpm	Glc	PELW	3	3	1.2372706220402	2	0.342
MAG102_contig_70_1104	tpm	Glc	PELW	3	3	1.2389915323322302	2	0.341
MAG102_contig_70_1105	tpm	Glc	PELW	3	3	2.31881405762999	2	0.146
MAG102_contig_70_1106	tpm	Glc	PELW	3	3	23.611534662488264	2	0.00179
MAG102_contig_70_1107	tpm	Glc	PELW	3	3	0.5608687826045099	2	0.631
MAG102_contig_70_1108	tpm	Glc	PELW	3	3	5.40427260139717	2	0.0326
MAG102_contig_70_1109	tpm	Glc	PELW	3	3	3.4601804693726863	2	0.0743
MAG102_contig_70_1110	tpm	Glc	PELW	3	3	-0.04041304154917946	2	0.971
MAG102_contig_70_1111	tpm	Glc	PELW	3	3	2.6286787741534874	2	0.119
MAG102_contig_70_1112	tpm	Glc	PELW	3	3	1.9061778384622379	2	0.197
MAG102_contig_70_1113	tpm	Glc	PELW	3	3	1.318425687430564	2	0.318
MAG102_contig_70_1114	tpm	Glc	PELW	3	3	1.1071594533367057	2	0.384
MAG102_contig_70_1115	tpm	Glc	PELW	3	3	1.1465568689393923	2	0.37
MAG102_contig_70_1116	tpm	Glc	PELW	3	3	2.316375612398439	2	0.146
MAG102_contig_70_1117	tpm	Glc	PELW	3	3	1.4790248540687387	2	0.277
MAG102_contig_70_1118	tpm	Glc	PELW	3	3	1.089750408785214	2	0.39
MAG102_contig_70_1119	tpm	Glc	PELW	3	3	1.0106899059906562	2	0.419
MAG102_contig_70_112	tpm	Glc	PELW	3	3	1.9275327318575397	2	0.194
MAG102_contig_70_1120	tpm	Glc	PELW	3	3	1.137163652642135	2	0.373
MAG102_contig_70_1121	tpm	Glc	PELW	3	3	6.122319267012887	2	0.0257
MAG102_contig_70_1122	tpm	Glc	PELW	3	3	-0.13342476797212252	2	0.906
MAG102_contig_70_1123	tpm	Glc	PELW	3	3	1.6121061089509265	2	0.248
MAG102_contig_70_1124	tpm	Glc	PELW	3	3	1.9493152161962337	2	0.191
MAG102_contig_70_1125	tpm	Glc	PELW	3	3	-0.2915844221627996	2	0.798
MAG102_contig_70_1126	tpm	Glc	PELW	3	3	2.098936320383301	2	0.171
MAG102_contig_70_1127	tpm	Glc	PELW	3	3	1.5756974531003665	2	0.256
MAG102_contig_70_1128	tpm	Glc	PELW	3	3	-1.5371614104536642	2	0.264
MAG102_contig_70_1129	tpm	Glc	PELW	3	3	-0.304042443983524	2	0.79
MAG102_contig_70_113	tpm	Glc	PELW	3	3	2.8496296571664703	2	0.104
MAG102_contig_70_1130	tpm	Glc	PELW	3	3	2.5738974343060512	2	0.124
MAG102_contig_70_1131	tpm	Glc	PELW	3	3	1.8795038587332071	2	0.201
MAG102_contig_70_1132	tpm	Glc	PELW	3	3	4.152753119432731	2	0.0534
MAG102_contig_70_1133	tpm	Glc	PELW	3	3	6.641221627434559	2	0.0219
MAG102_contig_70_1134	tpm	Glc	PELW	3	3	4.08269023218977	2	0.0551
MAG102_contig_70_1135	tpm	Glc	PELW	3	3	2.0848205521377636	2	0.172
MAG102_contig_70_1136	tpm	Glc	PELW	3	3	2.872716649709804	2	0.103
MAG102_contig_70_1137	tpm	Glc	PELW	3	3	2.277496990192553	2	0.15
MAG102_contig_70_1138	tpm	Glc	PELW	3	3	1.9520943199032033	2	0.19
MAG102_contig_70_1139	tpm	Glc	PELW	3	3	3.049999536103156	2	0.0928
MAG102_contig_70_114	tpm	Glc	PELW	3	3	1.1480988306592708	2	0.37
MAG102_contig_70_1140	tpm	Glc	PELW	3	3	2.3057714271587644	2	0.148
MAG102_contig_70_1141	tpm	Glc	PELW	3	3	2.4487134088794456	2	0.134
MAG102_contig_70_1142	tpm	Glc	PELW	3	3	1.91839239997223	2	0.195
MAG102_contig_70_1143	tpm	Glc	PELW	3	3	6.013041985970339	2	0.0266
MAG102_contig_70_1144	tpm	Glc	PELW	3	3	3.7304249940906438	2	0.0649
MAG102_contig_70_1145	tpm	Glc	PELW	3	3	4.333758692977251	2	0.0493
MAG102_contig_70_1146	tpm	Glc	PELW	3	3	2.2571906110389444	2	0.153
MAG102_contig_70_1147	tpm	Glc	PELW	3	3	0.5975087767230115	2	0.611
MAG102_contig_70_1148	tpm	Glc	PELW	3	3	2.4973984260487594	2	0.13
MAG102_contig_70_1149	tpm	Glc	PELW	3	3	-0.6926057159674305	2	0.56
MAG102_contig_70_115	tpm	Glc	PELW	3	3	1.7210399600218798	2	0.227
MAG102_contig_70_1150	tpm	Glc	PELW	3	3	2.455859265463587	2	0.133
MAG102_contig_70_1151	tpm	Glc	PELW	3	3	-0.31359852123239135	2	0.784
MAG102_contig_70_1152	tpm	Glc	PELW	3	3	6.106129489791215	2	0.0258
MAG102_contig_70_1153	tpm	Glc	PELW	3	3	5.247941427175305	2	0.0344
MAG102_contig_70_1154	tpm	Glc	PELW	3	3	2.151777384893355	2	0.164
MAG102_contig_70_1155	tpm	Glc	PELW	3	3	2.340785527081642	2	0.144
MAG102_contig_70_1156	tpm	Glc	PELW	3	3	6.370387405743193	2	0.0238
MAG102_contig_70_1157	tpm	Glc	PELW	3	3	17.059424395010698	2	0.00342
MAG102_contig_70_1158	tpm	Glc	PELW	3	3	1.5880229903352288	2	0.253
MAG102_contig_70_1159	tpm	Glc	PELW	3	3	7.186220757260386	2	0.0188
MAG102_contig_70_116	tpm	Glc	PELW	3	3	2.9147000923555577	2	0.1
MAG102_contig_70_1160	tpm	Glc	PELW	3	3	9.10317266404103	2	0.0119
MAG102_contig_70_1161	tpm	Glc	PELW	3	3	3.2714177115490486	2	0.0821
MAG102_contig_70_1162	tpm	Glc	PELW	3	3	3.496771034173738	2	0.0729
MAG102_contig_70_1163	tpm	Glc	PELW	3	3	1.7335476627168258	2	0.225
MAG102_contig_70_1164	tpm	Glc	PELW	3	3	1.6314859732665594	2	0.244
MAG102_contig_70_1165	tpm	Glc	PELW	3	3	-4.300138556235044	2	0.0501
MAG102_contig_70_1166	tpm	Glc	PELW	3	3	3.2375878303503725	2	0.0836
MAG102_contig_70_1167	tpm	Glc	PELW	3	3	4.301532235752988	2	0.05
MAG102_contig_70_1168	tpm	Glc	PELW	3	3	5.729026017581453	2	0.0291
MAG102_contig_70_1169	tpm	Glc	PELW	3	3	5.518284995678205	2	0.0313
MAG102_contig_70_117	tpm	Glc	PELW	3	3	2.074939745199977	2	0.174
MAG102_contig_70_1170	tpm	Glc	PELW	3	3	1.4229869954120025	2	0.291
MAG102_contig_70_1171	tpm	Glc	PELW	3	3	1.1966572357282015	2	0.354
MAG102_contig_70_1172	tpm	Glc	PELW	3	3	1.167743021422225	2	0.363
MAG102_contig_70_1173	tpm	Glc	PELW	3	3	1.296300639239968	2	0.324
MAG102_contig_70_1174	tpm	Glc	PELW	3	3	4.38878718598487	2	0.0482
MAG102_contig_70_1175	tpm	Glc	PELW	3	3	2.4326337303492602	2	0.135
MAG102_contig_70_1176	tpm	Glc	PELW	3	3	5.117165668815533	2	0.0361
MAG102_contig_70_1177	tpm	Glc	PELW	3	3	-12.762710237230932	2	0.00608
MAG102_contig_70_1178	tpm	Glc	PELW	3	3	1.2942278198054868	2	0.325
MAG102_contig_70_1179	tpm	Glc	PELW	3	3	0.44293849317747747	2	0.701
MAG102_contig_70_118	tpm	Glc	PELW	3	3	-0.14016901114434777	2	0.901
MAG102_contig_70_1180	tpm	Glc	PELW	3	3	-1.234363145745656	2	0.342
MAG102_contig_70_1181	tpm	Glc	PELW	3	3	2.9976299130282316	2	0.0956
MAG102_contig_70_1182	tpm	Glc	PELW	3	3	2.615911487161291	2	0.12
MAG102_contig_70_1183	tpm	Glc	PELW	3	3	0.5069934006285123	2	0.663
MAG102_contig_70_1184	tpm	Glc	PELW	3	3	2.2606723333451	2	0.152
MAG102_contig_70_1185	tpm	Glc	PELW	3	3	3.0480517825131077	2	0.0929
MAG102_contig_70_1186	tpm	Glc	PELW	3	3	5.108250032222071	2	0.0363
MAG102_contig_70_1187	tpm	Glc	PELW	3	3	-10.413420847965316	2	0.0091
MAG102_contig_70_1188	tpm	Glc	PELW	3	3	-7.502732818870794	2	0.0173
MAG102_contig_70_1189	tpm	Glc	PELW	3	3	-1.4964405493722241	2	0.273
MAG102_contig_70_119	tpm	Glc	PELW	3	3	-1.2024707910277335	2	0.352
MAG102_contig_70_1190	tpm	Glc	PELW	3	3	-2.7986305099733104	2	0.107
MAG102_contig_70_1191	tpm	Glc	PELW	3	3	-6.482047050225863	2	0.023
MAG102_contig_70_1192	tpm	Glc	PELW	3	3	2.4162111861433337	2	0.137
MAG102_contig_70_1193	tpm	Glc	PELW	3	3	5.34083795222844	2	0.0333
MAG102_contig_70_1194	tpm	Glc	PELW	3	3	13.173828519523896	2	0.00571
MAG102_contig_70_1195	tpm	Glc	PELW	3	3	-1.6539574107654775	2	0.24
MAG102_contig_70_1196	tpm	Glc	PELW	3	3	-0.5219149038561652	2	0.654
MAG102_contig_70_1197	tpm	Glc	PELW	3	3	0.32375270852105936	2	0.777
MAG102_contig_70_1198	tpm	Glc	PELW	3	3	-0.25149401396239623	2	0.825
MAG102_contig_70_1199	tpm	Glc	PELW	3	3	-1.6283563634551121	2	0.245
MAG102_contig_70_12	tpm	Glc	PELW	3	3	1.88943765186832	2	0.199
MAG102_contig_70_120	tpm	Glc	PELW	3	3	-0.0937482315969974	2	0.934
MAG102_contig_70_1200	tpm	Glc	PELW	3	3	3.4846856904984724	2	0.0734
MAG102_contig_70_1201	tpm	Glc	PELW	3	3	-0.3134847435576368	2	0.784
MAG102_contig_70_1202	tpm	Glc	PELW	3	3	3.290049548241197	2	0.0813
MAG102_contig_70_1203	tpm	Glc	PELW	3	3	3.4837128965884387	2	0.0734
MAG102_contig_70_1204	tpm	Glc	PELW	3	3	4.399396577920879	2	0.048
MAG102_contig_70_1205	tpm	Glc	PELW	3	3	8.600071410015714	2	0.0133
MAG102_contig_70_1206	tpm	Glc	PELW	3	3	1.8034874780291787	2	0.213
MAG102_contig_70_1207	tpm	Glc	PELW	3	3	0.665376418550254	2	0.574
MAG102_contig_70_1208	tpm	Glc	PELW	3	3	0.10430978102935261	2	0.926
MAG102_contig_70_1209	tpm	Glc	PELW	3	3	11.0036350717734	2	0.00816
MAG102_contig_70_121	tpm	Glc	PELW	3	3	2.03533557992336	2	0.179
MAG102_contig_70_1210	tpm	Glc	PELW	3	3	7.037578338080335	2	0.0196
MAG102_contig_70_1211	tpm	Glc	PELW	3	3	-3.767877701491128	2	0.0638
MAG102_contig_70_1212	tpm	Glc	PELW	3	3	-0.7256924151779778	2	0.543
MAG102_contig_70_1213	tpm	Glc	PELW	3	3	5.109468098011599	2	0.0362
MAG102_contig_70_1214	tpm	Glc	PELW	3	3	28.36538082825613	2	0.00124
MAG102_contig_70_1215	tpm	Glc	PELW	3	3	8.142815514753762	2	0.0147
MAG102_contig_70_1216	tpm	Glc	PELW	3	3	5.225589542438839	2	0.0347
MAG102_contig_70_1217	tpm	Glc	PELW	3	3	2.260620216081701	2	0.152
