transcript_id	.y.	group1	group2	n1	n2	statistic	df	p
MAG14001_contig_180_1027	tpm	C40	Glc	3	3	-0.6301491784711678	2	0.593
MAG14001_contig_180_1028	tpm	C40	Glc	3	3	6.072254042177107	2	0.0261
MAG14001_contig_180_1029	tpm	C40	Glc	3	3	0.21824701395924076	2	0.847
MAG14001_contig_180_103	tpm	C40	Glc	3	3	3.7560118686394732	2	0.0641
MAG14001_contig_180_1030	tpm	C40	Glc	3	3	-2.85679102677237	2	0.104
MAG14001_contig_180_1031	tpm	C40	Glc	3	3	0.4278989253836918	2	0.71
MAG14001_contig_180_1032	tpm	C40	Glc	3	3	-0.4485254680840446	2	0.698
MAG14001_contig_180_1033	tpm	C40	Glc	3	3	2.7453668750407836	2	0.111
MAG14001_contig_180_1034	tpm	C40	Glc	3	3	-0.35070008306795464	2	0.759
MAG14001_contig_180_1035	tpm	C40	Glc	3	3	0.20529575123910263	2	0.856
MAG14001_contig_180_1036	tpm	C40	Glc	3	3	1.8998510158016069	2	0.198
MAG14001_contig_180_1037	tpm	C40	Glc	3	3	1.7937729867782481	2	0.215
MAG14001_contig_180_1038	tpm	C40	Glc	3	3	2.0465679749692223	2	0.177
MAG14001_contig_180_1039	tpm	C40	Glc	3	3	2.171420164068513	2	0.162
MAG14001_contig_180_104	tpm	C40	Glc	3	3	2.811447457198607	2	0.107
MAG14001_contig_180_1040	tpm	C40	Glc	3	3	0.7484761819844371	2	0.532
MAG14001_contig_180_1041	tpm	C40	Glc	3	3	6.834051295262327	2	0.0207
MAG14001_contig_180_1042	tpm	C40	Glc	3	3	-0.2897118945408106	2	0.799
MAG14001_contig_180_1043	tpm	C40	Glc	3	3	2.5595711007146575	2	0.125
MAG14001_contig_180_1044	tpm	C40	Glc	3	3	-0.1314437858252686	2	0.907
MAG14001_contig_180_1045	tpm	C40	Glc	3	3	-1.1192909686676045	2	0.379
MAG14001_contig_180_1046	tpm	C40	Glc	3	3	-0.18459577118865794	2	0.871
MAG14001_contig_180_1047	tpm	C40	Glc	3	3	2.197496894341533	2	0.159
MAG14001_contig_180_1048	tpm	C40	Glc	3	3	-0.716926988784208	2	0.548
MAG14001_contig_180_1049	tpm	C40	Glc	3	3	-1.9002768493546662	2	0.198
MAG14001_contig_180_105	tpm	C40	Glc	3	3	-3.3042726600668573	2	0.0807
MAG14001_contig_180_1050	tpm	C40	Glc	3	3	-1.1492601097847972	2	0.369
MAG14001_contig_180_1051	tpm	C40	Glc	3	3	0.07568595310760033	2	0.947
MAG14001_contig_180_1052	tpm	C40	Glc	3	3	-0.22336222219100998	2	0.844
MAG14001_contig_180_1053	tpm	C40	Glc	3	3	0.7352977756442272	2	0.539
MAG14001_contig_180_1054	tpm	C40	Glc	3	3	0.06790675867863728	2	0.952
MAG14001_contig_180_1055	tpm	C40	Glc	3	3	1.3252687445186297	2	0.316
MAG14001_contig_180_1056	tpm	C40	Glc	3	3	-0.9658039107865255	2	0.436
MAG14001_contig_180_1057	tpm	C40	Glc	3	3	-6.238751037679253	2	0.0247
MAG14001_contig_180_1058	tpm	C40	Glc	3	3	-8.972914557953485	2	0.0122
MAG14001_contig_180_1059	tpm	C40	Glc	3	3	-7.489262465323561	2	0.0174
MAG14001_contig_180_106	tpm	C40	Glc	3	3	-0.7718883797286029	2	0.521
MAG14001_contig_180_1060	tpm	C40	Glc	3	3	-4.06116821010026	2	0.0556
MAG14001_contig_180_1061	tpm	C40	Glc	3	3	4.6345352810196045	2	0.0435
MAG14001_contig_180_1062	tpm	C40	Glc	3	3	-0.7606793864931288	2	0.526
MAG14001_contig_180_1063	tpm	C40	Glc	3	3	2.144229442657587	2	0.165
MAG14001_contig_180_1064	tpm	C40	Glc	3	3	6.852139417639724	2	0.0206
MAG14001_contig_180_1065	tpm	C40	Glc	3	3	0.6284496540405554	2	0.594
MAG14001_contig_180_1067	tpm	C40	Glc	3	3	-8.207934328953243	2	0.0145
MAG14001_contig_180_1068	tpm	C40	Glc	3	3	-0.35328417275532703	2	0.758
MAG14001_contig_180_1069	tpm	C40	Glc	3	3	-8.444314776716043	2	0.0137
MAG14001_contig_180_107	tpm	C40	Glc	3	3	-4.537221029487562	2	0.0453
MAG14001_contig_180_1070	tpm	C40	Glc	3	3	1.9492974104583023	2	0.191
MAG14001_contig_180_1071	tpm	C40	Glc	3	3	-1.7454642477632865	2	0.223
MAG14001_contig_180_1072	tpm	C40	Glc	3	3	0.4872273610947264	2	0.674
MAG14001_contig_180_1073	tpm	C40	Glc	3	3	-0.912126372338762	2	0.458
MAG14001_contig_180_1074	tpm	C40	Glc	3	3	-3.3852521009128917	2	0.0773
MAG14001_contig_180_1075	tpm	C40	Glc	3	3	-0.08882302019859076	2	0.937
MAG14001_contig_180_1076	tpm	C40	Glc	3	3	3.1279390957872466	2	0.0888
MAG14001_contig_180_1077	tpm	C40	Glc	3	3	1.595423834395307	2	0.252
MAG14001_contig_180_1078	tpm	C40	Glc	3	3	1.9970113753076668	2	0.184
MAG14001_contig_180_1079	tpm	C40	Glc	3	3	1.4939579328916044	2	0.274
MAG14001_contig_180_108	tpm	C40	Glc	3	3	-0.6777705222312812	2	0.568
MAG14001_contig_180_1080	tpm	C40	Glc	3	3	0.8809935363578811	2	0.471
MAG14001_contig_180_1081	tpm	C40	Glc	3	3	-6.3548367592499195	2	0.0239
MAG14001_contig_180_1082	tpm	C40	Glc	3	3	2.1902706797549714	2	0.16
MAG14001_contig_180_1083	tpm	C40	Glc	3	3	-7.820792059088815	2	0.016
MAG14001_contig_180_1084	tpm	C40	Glc	3	3	-8.167257614756563	2	0.0147
MAG14001_contig_180_1085	tpm	C40	Glc	3	3	-7.71284215216104	2	0.0164
MAG14001_contig_180_1086	tpm	C40	Glc	3	3	-10.830606965807219	2	0.00842
MAG14001_contig_180_1087	tpm	C40	Glc	3	3	3.572855971603114	2	0.0702
MAG14001_contig_180_1088	tpm	C40	Glc	3	3	5.952669364803007	2	0.0271
MAG14001_contig_180_1089	tpm	C40	Glc	3	3	3.9446689790106158	2	0.0587
MAG14001_contig_180_109	tpm	C40	Glc	3	3	-0.561281263693436	2	0.631
MAG14001_contig_180_1090	tpm	C40	Glc	3	3	2.5558305709911604	2	0.125
MAG14001_contig_180_1091	tpm	C40	Glc	3	3	6.98281306036255	2	0.0199
MAG14001_contig_180_1092	tpm	C40	Glc	3	3	-0.16879470993171697	2	0.881
MAG14001_contig_180_1093	tpm	C40	Glc	3	3	4.219921980928335	2	0.0518
MAG14001_contig_180_1094	tpm	C40	Glc	3	3	0.9916423776378716	2	0.426
MAG14001_contig_180_1095	tpm	C40	Glc	3	3	1.7163802901813032	2	0.228
MAG14001_contig_180_1096	tpm	C40	Glc	3	3	2.6209232397599878	2	0.12
MAG14001_contig_180_1097	tpm	C40	Glc	3	3	2.6981434870921257	2	0.114
MAG14001_contig_180_1098	tpm	C40	Glc	3	3	-5.715840849366904	2	0.0293
MAG14001_contig_180_1099	tpm	C40	Glc	3	3	-1.0553719583336238	2	0.402
MAG14001_contig_180_11	tpm	C40	Glc	3	3	-1.2840433656712515	2	0.328
MAG14001_contig_180_110	tpm	C40	Glc	3	3	-3.8964074248465024	2	0.06
MAG14001_contig_180_1100	tpm	C40	Glc	3	3	-0.33815746661616564	2	0.767
MAG14001_contig_180_1101	tpm	C40	Glc	3	3	-5.748574206083775	2	0.029
MAG14001_contig_180_1102	tpm	C40	Glc	3	3	-0.4491404486925351	2	0.697
MAG14001_contig_180_1103	tpm	C40	Glc	3	3	0.9495801766734506	2	0.443
MAG14001_contig_180_1104	tpm	C40	Glc	3	3	5.133325603830705	2	0.0359
MAG14001_contig_180_1105	tpm	C40	Glc	3	3	1.6003854550841734	2	0.251
MAG14001_contig_180_1106	tpm	C40	Glc	3	3	-1.9382533775227992	2	0.192
MAG14001_contig_180_1107	tpm	C40	Glc	3	3	-7.630787370135905	2	0.0167
MAG14001_contig_180_1108	tpm	C40	Glc	3	3	0.3412178937035575	2	0.765
MAG14001_contig_180_1109	tpm	C40	Glc	3	3	1.6122030877623892	2	0.248
MAG14001_contig_180_111	tpm	C40	Glc	3	3	-1.135768567572683	2	0.374
MAG14001_contig_180_1110	tpm	C40	Glc	3	3	0.5436973293398275	2	0.641
MAG14001_contig_180_1111	tpm	C40	Glc	3	3	-2.5882750713911147	2	0.122
MAG14001_contig_180_1112	tpm	C40	Glc	3	3	-2.648052911055652	2	0.118
MAG14001_contig_180_1113	tpm	C40	Glc	3	3	-0.4427249401746908	2	0.701
MAG14001_contig_180_1114	tpm	C40	Glc	3	3	3.431623094393271	2	0.0754
MAG14001_contig_180_1115	tpm	C40	Glc	3	3	1.9960678377122643	2	0.184
MAG14001_contig_180_1116	tpm	C40	Glc	3	3	0.6525285548787493	2	0.581
MAG14001_contig_180_1117	tpm	C40	Glc	3	3	-0.5107599617692273	2	0.66
MAG14001_contig_180_1118	tpm	C40	Glc	3	3	-0.055862441465638527	2	0.961
MAG14001_contig_180_1119	tpm	C40	Glc	3	3	1.7079917033408316	2	0.23
MAG14001_contig_180_112	tpm	C40	Glc	3	3	0.5565090313211668	2	0.634
MAG14001_contig_180_1120	tpm	C40	Glc	3	3	1.9532352243867892	2	0.19
MAG14001_contig_180_1121	tpm	C40	Glc	3	3	0.3177652460598899	2	0.781
MAG14001_contig_180_1122	tpm	C40	Glc	3	3	3.0995144941231296	2	0.0902
MAG14001_contig_180_1123	tpm	C40	Glc	3	3	-0.41809019262246483	2	0.716
MAG14001_contig_180_1124	tpm	C40	Glc	3	3	-0.9354143329592041	2	0.448
MAG14001_contig_180_1125	tpm	C40	Glc	3	3	-1.597258434673659	2	0.251
MAG14001_contig_180_1126	tpm	C40	Glc	3	3	-1.8631784764038972	2	0.203
MAG14001_contig_180_1128	tpm	C40	Glc	3	3	2.927741605863497	2	0.0995
MAG14001_contig_180_1129	tpm	C40	Glc	3	3	0.5270849287980467	2	0.651
MAG14001_contig_180_113	tpm	C40	Glc	3	3	4.035806238574379	2	0.0563
MAG14001_contig_180_1130	tpm	C40	Glc	3	3	0.4451663368809105	2	0.7
MAG14001_contig_180_1131	tpm	C40	Glc	3	3	-1.9718743446238294	2	0.187
MAG14001_contig_180_1132	tpm	C40	Glc	3	3	-1.1362687353435574	2	0.374
MAG14001_contig_180_1133	tpm	C40	Glc	3	3	-1.967429920094778	2	0.188
MAG14001_contig_180_1134	tpm	C40	Glc	3	3	-0.9991422409777457	2	0.423
MAG14001_contig_180_1135	tpm	C40	Glc	3	3	3.075061291983257	2	0.0915
MAG14001_contig_180_1138	tpm	C40	Glc	3	3	7.6870293247000525	2	0.0165
MAG14001_contig_180_1139	tpm	C40	Glc	3	3	4.433632220260961	2	0.0473
MAG14001_contig_180_114	tpm	C40	Glc	3	3	3.255946346840398	2	0.0828
MAG14001_contig_180_1140	tpm	C40	Glc	3	3	3.0901119028059814	2	0.0907
MAG14001_contig_180_1141	tpm	C40	Glc	3	3	2.5569829627184455	2	0.125
MAG14001_contig_180_1142	tpm	C40	Glc	3	3	2.183529918217673	2	0.161
MAG14001_contig_180_1143	tpm	C40	Glc	3	3	-6.009271844326214	2	0.0266
MAG14001_contig_180_1144	tpm	C40	Glc	3	3	0.22074961998317166	2	0.846
MAG14001_contig_180_1145	tpm	C40	Glc	3	3	1.4858645598420215	2	0.276
MAG14001_contig_180_1146	tpm	C40	Glc	3	3	7.207707411905686	2	0.0187
MAG14001_contig_180_1147	tpm	C40	Glc	3	3	1.3407181662295706	2	0.312
MAG14001_contig_180_1148	tpm	C40	Glc	3	3	-1.2592898203218263	2	0.335
MAG14001_contig_180_1149	tpm	C40	Glc	3	3	-0.5111525923290439	2	0.66
MAG14001_contig_180_115	tpm	C40	Glc	3	3	0.6624523345410461	2	0.576
MAG14001_contig_180_1150	tpm	C40	Glc	3	3	0.5664811166967854	2	0.628
MAG14001_contig_180_1151	tpm	C40	Glc	3	3	4.665796111361312	2	0.043
MAG14001_contig_180_1152	tpm	C40	Glc	3	3	0.9378155603997411	2	0.447
MAG14001_contig_180_1153	tpm	C40	Glc	3	3	1.3133338099459029	2	0.32
MAG14001_contig_180_1154	tpm	C40	Glc	3	3	1.3936143450800276	2	0.298
MAG14001_contig_180_1155	tpm	C40	Glc	3	3	2.4741374278976624	2	0.132
MAG14001_contig_180_1156	tpm	C40	Glc	3	3	0.6321578635335436	2	0.592
MAG14001_contig_180_1157	tpm	C40	Glc	3	3	0.8959294425499447	2	0.465
MAG14001_contig_180_1158	tpm	C40	Glc	3	3	3.4544018426365892	2	0.0746
MAG14001_contig_180_1159	tpm	C40	Glc	3	3	2.9102491254843215	2	0.101
MAG14001_contig_180_116	tpm	C40	Glc	3	3	0.15074257489007065	2	0.894
MAG14001_contig_180_1160	tpm	C40	Glc	3	3	0.5626160677249497	2	0.63
MAG14001_contig_180_1161	tpm	C40	Glc	3	3	2.2473918984883756	2	0.154
MAG14001_contig_180_1162	tpm	C40	Glc	3	3	-2.912518187620893	2	0.1
MAG14001_contig_180_1163	tpm	C40	Glc	3	3	2.316251815297289	2	0.147
MAG14001_contig_180_1164	tpm	C40	Glc	3	3	2.379856244597992	2	0.14
MAG14001_contig_180_1165	tpm	C40	Glc	3	3	-0.3770025027616859	2	0.742
MAG14001_contig_180_1166	tpm	C40	Glc	3	3	-13.75033751388592	2	0.00525
MAG14001_contig_180_1168	tpm	C40	Glc	3	3	0.7971642920559415	2	0.509
MAG14001_contig_180_1169	tpm	C40	Glc	3	3	-1.2279035561030884	2	0.344
MAG14001_contig_180_117	tpm	C40	Glc	3	3	5.401581703847031	2	0.0326
MAG14001_contig_180_1170	tpm	C40	Glc	3	3	1.0091380984757963	2	0.419
MAG14001_contig_180_1171	tpm	C40	Glc	3	3	0.5495585641253338	2	0.638
MAG14001_contig_180_1172	tpm	C40	Glc	3	3	1.2125117965288832	2	0.349
MAG14001_contig_180_1173	tpm	C40	Glc	3	3	-1.5319464194038928	2	0.265
MAG14001_contig_180_1174	tpm	C40	Glc	3	3	-0.6828506897607223	2	0.565
MAG14001_contig_180_1175	tpm	C40	Glc	3	3	0.1506451737042743	2	0.894
MAG14001_contig_180_1176	tpm	C40	Glc	3	3	1.125844564426544	2	0.377
MAG14001_contig_180_1177	tpm	C40	Glc	3	3	4.061588734376604	2	0.0556
MAG14001_contig_180_1178	tpm	C40	Glc	3	3	1.2160492074411782	2	0.348
MAG14001_contig_180_1179	tpm	C40	Glc	3	3	-2.3813142542829224	2	0.14
MAG14001_contig_180_118	tpm	C40	Glc	3	3	-1.2578857263014014	2	0.335
MAG14001_contig_180_1180	tpm	C40	Glc	3	3	-0.970373771626723	2	0.434
MAG14001_contig_180_1181	tpm	C40	Glc	3	3	-0.3601760651389018	2	0.753
MAG14001_contig_180_1182	tpm	C40	Glc	3	3	-3.308686448178393	2	0.0805
MAG14001_contig_180_1183	tpm	C40	Glc	3	3	-3.9927207754970744	2	0.0574
MAG14001_contig_180_1184	tpm	C40	Glc	3	3	0.5523264759802768	2	0.636
MAG14001_contig_180_1185	tpm	C40	Glc	3	3	15.620944695614856	2	0.00407
MAG14001_contig_180_1186	tpm	C40	Glc	3	3	-0.2602955417650862	2	0.819
MAG14001_contig_180_1187	tpm	C40	Glc	3	3	1.6731843340371648	2	0.236
MAG14001_contig_180_1188	tpm	C40	Glc	3	3	0.06430479065626678	2	0.955
MAG14001_contig_180_1189	tpm	C40	Glc	3	3	5.444626019583078	2	0.0321
MAG14001_contig_180_119	tpm	C40	Glc	3	3	0.7105932653003816	2	0.551
MAG14001_contig_180_1190	tpm	C40	Glc	3	3	0.41011283711940527	2	0.721
MAG14001_contig_180_1191	tpm	C40	Glc	3	3	2.638685478135688	2	0.119
MAG14001_contig_180_1192	tpm	C40	Glc	3	3	0.7761389788297794	2	0.519
MAG14001_contig_180_1193	tpm	C40	Glc	3	3	0.022163597673655413	2	0.984
MAG14001_contig_180_1194	tpm	C40	Glc	3	3	0.3950092695202726	2	0.731
MAG14001_contig_180_1195	tpm	C40	Glc	3	3	3.0224526997911414	2	0.0942
MAG14001_contig_180_1196	tpm	C40	Glc	3	3	0.8301344059899919	2	0.494
MAG14001_contig_180_1197	tpm	C40	Glc	3	3	-0.05443025476565892	2	0.962
MAG14001_contig_180_1198	tpm	C40	Glc	3	3	4.603399915754344	2	0.0441
MAG14001_contig_180_1199	tpm	C40	Glc	3	3	1.4332128224629206	2	0.288
MAG14001_contig_180_12	tpm	C40	Glc	3	3	-5.543824329936904	2	0.031
MAG14001_contig_180_120	tpm	C40	Glc	3	3	0.814930403867741	2	0.501
MAG14001_contig_180_1200	tpm	C40	Glc	3	3	0.46926225377954267	2	0.685
MAG14001_contig_180_1201	tpm	C40	Glc	3	3	3.591878046706103	2	0.0695
MAG14001_contig_180_1203	tpm	C40	Glc	3	3	10.364683088217719	2	0.00918
MAG14001_contig_180_1205	tpm	C40	Glc	3	3	2.549692911078351	2	0.126
MAG14001_contig_180_1206	tpm	C40	Glc	3	3	6.154493677555773	2	0.0254
MAG14001_contig_180_1207	tpm	C40	Glc	3	3	5.521453652519499	2	0.0313
MAG14001_contig_180_1208	tpm	C40	Glc	3	3	3.251411648791955	2	0.083
MAG14001_contig_180_1209	tpm	C40	Glc	3	3	3.439534905555385	2	0.0751
MAG14001_contig_180_121	tpm	C40	Glc	3	3	1.024306811564472	2	0.413
MAG14001_contig_180_1210	tpm	C40	Glc	3	3	0.5043772609509699	2	0.664
MAG14001_contig_180_1211	tpm	C40	Glc	3	3	0.5072123964103722	2	0.662
MAG14001_contig_180_1212	tpm	C40	Glc	3	3	-0.05388900091820199	2	0.962
MAG14001_contig_180_1213	tpm	C40	Glc	3	3	3.6710746041844406	2	0.0668
MAG14001_contig_180_1214	tpm	C40	Glc	3	3	4.483899516576004	2	0.0463
MAG14001_contig_180_1215	tpm	C40	Glc	3	3	-0.5915172788859304	2	0.614
MAG14001_contig_180_1216	tpm	C40	Glc	3	3	0.46536474702106334	2	0.687
MAG14001_contig_180_1218	tpm	C40	Glc	3	3	5.344990741683773	2	0.0333
MAG14001_contig_180_1219	tpm	C40	Glc	3	3	-3.6516237078927087	2	0.0675
MAG14001_contig_180_122	tpm	C40	Glc	3	3	2.002805278926962	2	0.183
MAG14001_contig_180_1220	tpm	C40	Glc	3	3	1.1156036312993316	2	0.381
MAG14001_contig_180_1221	tpm	C40	Glc	3	3	-9.144097998084412	2	0.0117
MAG14001_contig_180_1222	tpm	C40	Glc	3	3	1.308678684586654	2	0.321
MAG14001_contig_180_1223	tpm	C40	Glc	3	3	1.314030096641091	2	0.319
MAG14001_contig_180_1224	tpm	C40	Glc	3	3	-10.42432350029271	2	0.00908
MAG14001_contig_180_1225	tpm	C40	Glc	3	3	-3.9025175290041942	2	0.0598
MAG14001_contig_180_1226	tpm	C40	Glc	3	3	0.6056369782413333	2	0.606
MAG14001_contig_180_1227	tpm	C40	Glc	3	3	0.16741656871508456	2	0.882
MAG14001_contig_180_1228	tpm	C40	Glc	3	3	3.207430937945913	2	0.085
MAG14001_contig_180_1229	tpm	C40	Glc	3	3	-2.129706169820762	2	0.167
MAG14001_contig_180_123	tpm	C40	Glc	3	3	-0.4429411302744075	2	0.701
MAG14001_contig_180_1230	tpm	C40	Glc	3	3	-0.33274495532798376	2	0.771
MAG14001_contig_180_1231	tpm	C40	Glc	3	3	-0.6388705463809818	2	0.588
MAG14001_contig_180_1232	tpm	C40	Glc	3	3	-0.9306035937702545	2	0.45
MAG14001_contig_180_1233	tpm	C40	Glc	3	3	3.3253444431875843	2	0.0798
MAG14001_contig_180_1234	tpm	C40	Glc	3	3	-1.2722903375753731	2	0.331
MAG14001_contig_180_1235	tpm	C40	Glc	3	3	-2.7468152745930383	2	0.111
MAG14001_contig_180_1236	tpm	C40	Glc	3	3	1.1800347537327867	2	0.359
MAG14001_contig_180_1237	tpm	C40	Glc	3	3	1.5949965891261155	2	0.252
MAG14001_contig_180_1238	tpm	C40	Glc	3	3	-0.4360006779429678	2	0.705
MAG14001_contig_180_1239	tpm	C40	Glc	3	3	-2.750866698685266	2	0.111
MAG14001_contig_180_124	tpm	C40	Glc	3	3	-1.3078136351959344	2	0.321
MAG14001_contig_180_1240	tpm	C40	Glc	3	3	2.100502424108982	2	0.17
MAG14001_contig_180_1241	tpm	C40	Glc	3	3	-6.54903447397802	2	0.0225
MAG14001_contig_180_1242	tpm	C40	Glc	3	3	-6.174391508481331	2	0.0252
MAG14001_contig_180_1243	tpm	C40	Glc	3	3	-1.8053619321834438	2	0.213
MAG14001_contig_180_1244	tpm	C40	Glc	3	3	0.3002663597828252	2	0.792
MAG14001_contig_180_1245	tpm	C40	Glc	3	3	-0.8096785325499825	2	0.503
MAG14001_contig_180_1246	tpm	C40	Glc	3	3	-1.599313222451931	2	0.251
MAG14001_contig_180_1247	tpm	C40	Glc	3	3	-2.203251149433457	2	0.158
MAG14001_contig_180_1248	tpm	C40	Glc	3	3	-3.8473587897412225	2	0.0614
MAG14001_contig_180_1249	tpm	C40	Glc	3	3	-1.4508452631655597	2	0.284
MAG14001_contig_180_125	tpm	C40	Glc	3	3	-1.422931441480708	2	0.291
MAG14001_contig_180_1250	tpm	C40	Glc	3	3	-5.226368321588705	2	0.0347
MAG14001_contig_180_1251	tpm	C40	Glc	3	3	-10.394822028964684	2	0.00913
MAG14001_contig_180_1252	tpm	C40	Glc	3	3	-5.181858052689581	2	0.0353
MAG14001_contig_180_1253	tpm	C40	Glc	3	3	-0.745549821919313	2	0.534
MAG14001_contig_180_1254	tpm	C40	Glc	3	3	-4.069557862620075	2	0.0554
MAG14001_contig_180_1255	tpm	C40	Glc	3	3	-3.9198367547377777	2	0.0593
MAG14001_contig_180_1256	tpm	C40	Glc	3	3	-0.7392833156527433	2	0.537
MAG14001_contig_180_1257	tpm	C40	Glc	3	3	2.811447457198607	2	0.107
MAG14001_contig_180_1258	tpm	C40	Glc	3	3	0.3482857750129046	2	0.761
MAG14001_contig_180_1259	tpm	C40	Glc	3	3	-0.4300594866105039	2	0.709
MAG14001_contig_180_126	tpm	C40	Glc	3	3	2.5971442670547678	2	0.122
MAG14001_contig_180_1260	tpm	C40	Glc	3	3	-0.9463018402152596	2	0.444
MAG14001_contig_180_1261	tpm	C40	Glc	3	3	0.7497934482565423	2	0.532
MAG14001_contig_180_1262	tpm	C40	Glc	3	3	0.7907108333957762	2	0.512
MAG14001_contig_180_1263	tpm	C40	Glc	3	3	1.2094259034437786	2	0.35
MAG14001_contig_180_1264	tpm	C40	Glc	3	3	3.898986829778584	2	0.0599
MAG14001_contig_180_1265	tpm	C40	Glc	3	3	1.9942310603103959	2	0.184
MAG14001_contig_180_1266	tpm	C40	Glc	3	3	0.3125465401574249	2	0.784
MAG14001_contig_180_1267	tpm	C40	Glc	3	3	1.914904813420507	2	0.196
MAG14001_contig_180_1268	tpm	C40	Glc	3	3	5.780986816410846	2	0.0286
MAG14001_contig_180_1269	tpm	C40	Glc	3	3	4.30994737310703	2	0.0498
MAG14001_contig_180_127	tpm	C40	Glc	3	3	-0.2653745833625175	2	0.816
MAG14001_contig_180_1270	tpm	C40	Glc	3	3	4.428943489046043	2	0.0474
MAG14001_contig_180_1271	tpm	C40	Glc	3	3	5.831934305099017	2	0.0282
MAG14001_contig_180_1272	tpm	C40	Glc	3	3	23.461747556431757	2	0.00181
MAG14001_contig_180_1274	tpm	C40	Glc	3	3	6.074305084511871	2	0.026
MAG14001_contig_180_1275	tpm	C40	Glc	3	3	7.294314563421741	2	0.0183
MAG14001_contig_180_1276	tpm	C40	Glc	3	3	7.679139905490721	2	0.0165
MAG14001_contig_180_1277	tpm	C40	Glc	3	3	0.7203735028588472	2	0.546
MAG14001_contig_180_1278	tpm	C40	Glc	3	3	-5.098747697363858	2	0.0364
MAG14001_contig_180_1279	tpm	C40	Glc	3	3	-4.542446123250239	2	0.0452
MAG14001_contig_180_128	tpm	C40	Glc	3	3	-3.270334509401304	2	0.0821
MAG14001_contig_180_1280	tpm	C40	Glc	3	3	-1.1572413163976512	2	0.367
MAG14001_contig_180_1281	tpm	C40	Glc	3	3	-2.644101023685451	2	0.118
MAG14001_contig_180_1282	tpm	C40	Glc	3	3	4.760682766975119	2	0.0414
MAG14001_contig_180_1283	tpm	C40	Glc	3	3	5.658007731267468	2	0.0298
MAG14001_contig_180_1284	tpm	C40	Glc	3	3	2.2444020132619857	2	0.154
MAG14001_contig_180_1285	tpm	C40	Glc	3	3	-5.2624502791518575	2	0.0343
MAG14001_contig_180_1286	tpm	C40	Glc	3	3	-3.976389339836262	2	0.0578
MAG14001_contig_180_1287	tpm	C40	Glc	3	3	-1.7679734518903867	2	0.219
MAG14001_contig_180_1288	tpm	C40	Glc	3	3	1.1993906783609967	2	0.353
MAG14001_contig_180_1289	tpm	C40	Glc	3	3	-0.9145721741922275	2	0.457
MAG14001_contig_180_129	tpm	C40	Glc	3	3	5.0540948835439865	2	0.037
MAG14001_contig_180_1290	tpm	C40	Glc	3	3	0.5424342008258006	2	0.642
