transcript_id	.y.	group1	group2	n1	n2	statistic	df	p
MAG203_contig_367_135	tpm	Glc	PELW	3	3	-1.183709679693639	2	0.358
MAG203_contig_367_136	tpm	Glc	PELW	3	3	-1.0823195390551306	2	0.392
MAG203_contig_367_144	tpm	Glc	PELW	3	3	0.24005780136462365	2	0.833
MAG203_contig_367_154	tpm	Glc	PELW	3	3	-0.5003867104892105	2	0.666
MAG203_contig_367_157	tpm	Glc	PELW	3	3	-0.049813645916195304	2	0.965
MAG203_contig_367_161	tpm	Glc	PELW	3	3	10.504128386015637	2	0.00894
MAG203_contig_367_162	tpm	Glc	PELW	3	3	25.134335586196485	2	0.00158
MAG203_contig_368_40	tpm	Glc	PELW	3	3	1.5414315150089202	2	0.263
MAG203_contig_579_115	tpm	Glc	PELW	3	3	0.8739924675868782	2	0.474
MAG203_contig_579_13	tpm	Glc	PELW	3	3	-0.3428059163345988	2	0.764
MAG203_contig_579_33	tpm	Glc	PELW	3	3	-3.8822145557203913	2	0.0604
MAG203_contig_733_2	tpm	Glc	PELW	3	3	1.0035800877554022	2	0.421
MAG203_contig_783_21	tpm	Glc	PELW	3	3	0.9194856704412929	2	0.455
MAG203_contig_823_27	tpm	Glc	PELW	3	3	-0.06812507057150163	2	0.952
MAG203_contig_86_2	tpm	Glc	PELW	3	3	4.7341100233526845	2	0.0418
MAG203_contig_907_4	tpm	Glc	PELW	3	3	0.46197679395290536	2	0.689
MAG203_contig_949_2	tpm	Glc	PELW	3	3	12.364697969041748	2	0.00648
MAG203_contig_969_26	tpm	Glc	PELW	3	3	2.2531122546777445	2	0.153
MAG203_contig_994_51	tpm	Glc	PELW	3	3	1.25163993345797	2	0.337
MAG204_contig_1152_2	tpm	Glc	PELW	3	3	0.5345535602315173	2	0.646
MAG204_contig_510_1206	tpm	Glc	PELW	3	3	-0.288692540694469	2	0.8
MAG204_contig_510_1414	tpm	Glc	PELW	3	3	2.7017843568621283	2	0.114
MAG204_contig_510_1604	tpm	Glc	PELW	3	3	2.6346863930420295	2	0.119
MAG204_contig_510_1616	tpm	Glc	PELW	3	3	2.764567486325681	2	0.11
MAG204_contig_510_1636	tpm	Glc	PELW	3	3	1.0460103083431143	2	0.405
MAG204_contig_510_1662	tpm	Glc	PELW	3	3	2.5022179626365957	2	0.129
MAG204_contig_510_1687	tpm	Glc	PELW	3	3	1.8153414903918066	2	0.211
MAG204_contig_510_255	tpm	Glc	PELW	3	3	10.30311288684887	2	0.00929
MAG204_contig_510_256	tpm	Glc	PELW	3	3	1.7566535204491955	2	0.221
MAG204_contig_510_507	tpm	Glc	PELW	3	3	2.600929049447887	2	0.121
MAG204_contig_510_734	tpm	Glc	PELW	3	3	0.6123489245051799	2	0.603
MAG204_contig_510_827	tpm	Glc	PELW	3	3	4.4449199365561824	2	0.0471
MAG204_contig_510_915	tpm	Glc	PELW	3	3	0.6696762779892637	2	0.572
MAG204_contig_510_972	tpm	Glc	PELW	3	3	2.302864805330608	2	0.148
MAG204_contig_90_382	tpm	Glc	PELW	3	3	2.6791224577820802	2	0.116
MAG204_contig_90_393	tpm	Glc	PELW	3	3	1.9635504935386605	2	0.189
MAG204_contig_90_395	tpm	Glc	PELW	3	3	4.02984169063403	2	0.0564
MAG204_contig_90_477	tpm	Glc	PELW	3	3	6.289861819166787	2	0.0244
MAG204_contig_90_559	tpm	Glc	PELW	3	3	4.500136865140882	2	0.046
MAG204_contig_90_658	tpm	Glc	PELW	3	3	1.9137983046812008	2	0.196
MAG205_contig_1127_268	tpm	Glc	PELW	3	3	-0.9810326650401703	2	0.43
MAG205_contig_1127_3056	tpm	Glc	PELW	3	3	1.5999597200903202	2	0.251
MAG205_contig_1127_3060	tpm	Glc	PELW	3	3	-0.3058671088378397	2	0.789
MAG205_contig_1127_3086	tpm	Glc	PELW	3	3	0.22624117998725923	2	0.842
MAG205_contig_1127_544	tpm	Glc	PELW	3	3	2.3903160951253324	2	0.139
MAG206_contig_1725_1	tpm	Glc	PELW	3	3	4.026677647071361	2	0.0565
MAG206_contig_1725_10	tpm	Glc	PELW	3	3	1.2652159008873287	2	0.333
MAG206_contig_1725_11	tpm	Glc	PELW	3	3	15.070188020991461	2	0.00437
MAG206_contig_1725_12	tpm	Glc	PELW	3	3	2.183834510202872	2	0.161
MAG206_contig_1725_13	tpm	Glc	PELW	3	3	2.3800342252735183	2	0.14
MAG206_contig_1725_14	tpm	Glc	PELW	3	3	4.037146358900749	2	0.0562
MAG206_contig_1725_15	tpm	Glc	PELW	3	3	30.450126370586045	2	0.00108
MAG206_contig_1725_16	tpm	Glc	PELW	3	3	25.27551336048838	2	0.00156
MAG206_contig_1725_17	tpm	Glc	PELW	3	3	2.366992713040898	2	0.142
MAG206_contig_1725_18	tpm	Glc	PELW	3	3	5.764063026377723	2	0.0288
MAG206_contig_1725_19	tpm	Glc	PELW	3	3	3.091760961765294	2	0.0906
MAG206_contig_1725_2	tpm	Glc	PELW	3	3	29.80411270426082	2	0.00112
MAG206_contig_1725_20	tpm	Glc	PELW	3	3	2.91075604038715	2	0.101
MAG206_contig_1725_21	tpm	Glc	PELW	3	3	21.936799545849997	2	0.00207
MAG206_contig_1725_22	tpm	Glc	PELW	3	3	3.532798417322156	2	0.0716
MAG206_contig_1725_23	tpm	Glc	PELW	3	3	-0.12673722317942843	2	0.911
MAG206_contig_1725_25	tpm	Glc	PELW	3	3	-1.121354902820409	2	0.379
MAG206_contig_1725_26	tpm	Glc	PELW	3	3	6.289113260894503	2	0.0244
MAG206_contig_1725_27	tpm	Glc	PELW	3	3	2.9768873724131106	2	0.0967
MAG206_contig_1725_28	tpm	Glc	PELW	3	3	1.114935965777015	2	0.381
MAG206_contig_1725_29	tpm	Glc	PELW	3	3	0.3524318267840788	2	0.758
MAG206_contig_1725_3	tpm	Glc	PELW	3	3	7.870364906172388	2	0.0158
MAG206_contig_1725_30	tpm	Glc	PELW	3	3	-1.8417650955363243	2	0.207
MAG206_contig_1725_31	tpm	Glc	PELW	3	3	-2.8491578151140566	2	0.104
MAG206_contig_1725_33	tpm	Glc	PELW	3	3	-2.3280539292791236	2	0.145
MAG206_contig_1725_34	tpm	Glc	PELW	3	3	-2.4002475937142633	2	0.138
MAG206_contig_1725_35	tpm	Glc	PELW	3	3	-3.1164441593122394	2	0.0894
MAG206_contig_1725_36	tpm	Glc	PELW	3	3	-5.4877586603147535	2	0.0316
MAG206_contig_1725_37	tpm	Glc	PELW	3	3	-7.095762829581034	2	0.0193
MAG206_contig_1725_38	tpm	Glc	PELW	3	3	6.047711832559725	2	0.0263
MAG206_contig_1725_39	tpm	Glc	PELW	3	3	4.294304953374726	2	0.0502
MAG206_contig_1725_41	tpm	Glc	PELW	3	3	35.836886234446276	2	7.78e-4
MAG206_contig_1725_42	tpm	Glc	PELW	3	3	10.170645295360462	2	0.00953
MAG206_contig_1725_43	tpm	Glc	PELW	3	3	-1.8648027147483155	2	0.203
MAG206_contig_1725_44	tpm	Glc	PELW	3	3	5.152661295234365	2	0.0357
MAG206_contig_1725_45	tpm	Glc	PELW	3	3	-4.1165796824126355	2	0.0543
MAG206_contig_1725_46	tpm	Glc	PELW	3	3	4.307560292178018	2	0.0499
MAG206_contig_1725_48	tpm	Glc	PELW	3	3	-2.8869596441069443	2	0.102
MAG206_contig_1725_49	tpm	Glc	PELW	3	3	-1.1777141763167887	2	0.36
MAG206_contig_1725_5	tpm	Glc	PELW	3	3	0.17010367608752358	2	0.881
MAG206_contig_1725_50	tpm	Glc	PELW	3	3	-0.816560784563812	2	0.5
MAG206_contig_1725_51	tpm	Glc	PELW	3	3	5.590499759302203	2	0.0305
MAG206_contig_1725_53	tpm	Glc	PELW	3	3	2.499982970294432	2	0.13
MAG206_contig_1725_54	tpm	Glc	PELW	3	3	14.496764945639871	2	0.00472
MAG206_contig_1725_55	tpm	Glc	PELW	3	3	19.563495886078545	2	0.0026
MAG206_contig_1725_56	tpm	Glc	PELW	3	3	2.4082606598024774	2	0.138
MAG206_contig_1725_57	tpm	Glc	PELW	3	3	6.111894177996313	2	0.0257
MAG206_contig_1725_58	tpm	Glc	PELW	3	3	19.97746434163161	2	0.0025
MAG206_contig_1725_59	tpm	Glc	PELW	3	3	1.4293768829609064	2	0.289
MAG206_contig_1725_6	tpm	Glc	PELW	3	3	10.25589057925092	2	0.00937
MAG206_contig_1725_60	tpm	Glc	PELW	3	3	15.304033574322784	2	0.00424
MAG206_contig_1725_61	tpm	Glc	PELW	3	3	7.814066227313025	2	0.016
MAG206_contig_1725_62	tpm	Glc	PELW	3	3	-0.06734707854888798	2	0.952
MAG206_contig_1725_63	tpm	Glc	PELW	3	3	4.034586492599741	2	0.0563
MAG206_contig_1725_64	tpm	Glc	PELW	3	3	2.2025573865579604	2	0.159
MAG206_contig_1725_65	tpm	Glc	PELW	3	3	-0.8622757713392153	2	0.479
MAG206_contig_1725_66	tpm	Glc	PELW	3	3	-0.5948551009455704	2	0.612
MAG206_contig_1725_67	tpm	Glc	PELW	3	3	49.483725938698896	2	4.08e-4
MAG206_contig_1725_68	tpm	Glc	PELW	3	3	4.27939650062624	2	0.0505
MAG206_contig_1725_69	tpm	Glc	PELW	3	3	13.027421050849386	2	0.00584
MAG206_contig_1725_7	tpm	Glc	PELW	3	3	0.8315765457984621	2	0.493
MAG206_contig_1725_70	tpm	Glc	PELW	3	3	6.503324548169429	2	0.0228
MAG206_contig_1725_71	tpm	Glc	PELW	3	3	9.01237635272053	2	0.0121
MAG206_contig_1725_72	tpm	Glc	PELW	3	3	0.8806330162598659	2	0.471
MAG206_contig_1725_73	tpm	Glc	PELW	3	3	-0.24545059179449133	2	0.829
MAG206_contig_1725_74	tpm	Glc	PELW	3	3	-0.5129828551469663	2	0.659
MAG206_contig_1725_75	tpm	Glc	PELW	3	3	5.097141837004963	2	0.0364
MAG206_contig_1725_76	tpm	Glc	PELW	3	3	-0.8047730944639134	2	0.505
MAG206_contig_1725_77	tpm	Glc	PELW	3	3	-1.6683554211990832	2	0.237
MAG206_contig_1725_78	tpm	Glc	PELW	3	3	19.7547446660719	2	0.00255
MAG206_contig_1725_8	tpm	Glc	PELW	3	3	0.8084658604924551	2	0.504
MAG206_contig_1725_80	tpm	Glc	PELW	3	3	4.5107692586541095	2	0.0458
MAG206_contig_1725_82	tpm	Glc	PELW	3	3	1.0177946329199716	2	0.416
MAG206_contig_1725_83	tpm	Glc	PELW	3	3	1.9709815677107967	2	0.188
MAG206_contig_1725_85	tpm	Glc	PELW	3	3	1.376372379201031	2	0.303
MAG206_contig_1725_87	tpm	Glc	PELW	3	3	-0.22871809019507897	2	0.84
MAG206_contig_1725_88	tpm	Glc	PELW	3	3	2.4867198978548175	2	0.131
MAG206_contig_1725_89	tpm	Glc	PELW	3	3	1.8762894615785528	2	0.201
MAG206_contig_1725_9	tpm	Glc	PELW	3	3	-2.1578292516531765	2	0.164
MAG206_contig_1725_90	tpm	Glc	PELW	3	3	0.6474027261299209	2	0.584
MAG206_contig_1730_1	tpm	Glc	PELW	3	3	-1.8890536913090994	2	0.199
MAG206_contig_1730_10	tpm	Glc	PELW	3	3	49.26386326287467	2	4.12e-4
MAG206_contig_1730_100	tpm	Glc	PELW	3	3	50.402878861714605	2	3.93e-4
MAG206_contig_1730_101	tpm	Glc	PELW	3	3	1.695107432969867	2	0.232
MAG206_contig_1730_102	tpm	Glc	PELW	3	3	1.3749847727472095	2	0.303
MAG206_contig_1730_103	tpm	Glc	PELW	3	3	20.577284193775284	2	0.00235
MAG206_contig_1730_104	tpm	Glc	PELW	3	3	20.311555376368794	2	0.00242
MAG206_contig_1730_105	tpm	Glc	PELW	3	3	24.98357954875371	2	0.0016
MAG206_contig_1730_106	tpm	Glc	PELW	3	3	135.17775245354306	2	5.47e-5
MAG206_contig_1730_107	tpm	Glc	PELW	3	3	10.594647908646518	2	0.00879
MAG206_contig_1730_108	tpm	Glc	PELW	3	3	16.62285908975046	2	0.0036
MAG206_contig_1730_109	tpm	Glc	PELW	3	3	8.604703817144348	2	0.0132
MAG206_contig_1730_11	tpm	Glc	PELW	3	3	0.993483888450858	2	0.425
MAG206_contig_1730_110	tpm	Glc	PELW	3	3	4.158026546864581	2	0.0533
MAG206_contig_1730_111	tpm	Glc	PELW	3	3	2.3299508453122297	2	0.145
MAG206_contig_1730_112	tpm	Glc	PELW	3	3	4.368339922702877	2	0.0486
MAG206_contig_1730_113	tpm	Glc	PELW	3	3	12.770139160590565	2	0.00608
MAG206_contig_1730_114	tpm	Glc	PELW	3	3	12.823599002136255	2	0.00603
MAG206_contig_1730_115	tpm	Glc	PELW	3	3	16.16220185030916	2	0.00381
MAG206_contig_1730_116	tpm	Glc	PELW	3	3	36.74694312445401	2	7.4e-4
MAG206_contig_1730_117	tpm	Glc	PELW	3	3	94.78874287095864	2	1.11e-4
MAG206_contig_1730_118	tpm	Glc	PELW	3	3	22.542697794012554	2	0.00196
MAG206_contig_1730_119	tpm	Glc	PELW	3	3	27.480604595097937	2	0.00132
MAG206_contig_1730_12	tpm	Glc	PELW	3	3	6.064964480811999	2	0.0261
MAG206_contig_1730_120	tpm	Glc	PELW	3	3	27.734642561493526	2	0.0013
MAG206_contig_1730_121	tpm	Glc	PELW	3	3	13.078822924768943	2	0.0058
MAG206_contig_1730_122	tpm	Glc	PELW	3	3	11.986413201276163	2	0.00689
MAG206_contig_1730_123	tpm	Glc	PELW	3	3	20.97670105815884	2	0.00226
MAG206_contig_1730_124	tpm	Glc	PELW	3	3	7.743081571203221	2	0.0163
MAG206_contig_1730_125	tpm	Glc	PELW	3	3	1.2282984310260332	2	0.344
MAG206_contig_1730_126	tpm	Glc	PELW	3	3	-3.9991881163665015	2	0.0572
MAG206_contig_1730_128	tpm	Glc	PELW	3	3	-0.5497300096566283	2	0.638
MAG206_contig_1730_129	tpm	Glc	PELW	3	3	26.14740206574726	2	0.00146
MAG206_contig_1730_13	tpm	Glc	PELW	3	3	19.199350342158738	2	0.0027
MAG206_contig_1730_130	tpm	Glc	PELW	3	3	10.828672904137033	2	0.00842
MAG206_contig_1730_131	tpm	Glc	PELW	3	3	14.813355267791819	2	0.00453
MAG206_contig_1730_132	tpm	Glc	PELW	3	3	16.04432270752923	2	0.00386
MAG206_contig_1730_133	tpm	Glc	PELW	3	3	1.768149583667234	2	0.219
MAG206_contig_1730_134	tpm	Glc	PELW	3	3	10.886231413667836	2	0.00833
MAG206_contig_1730_135	tpm	Glc	PELW	3	3	-0.2436377508474249	2	0.83
MAG206_contig_1730_136	tpm	Glc	PELW	3	3	-2.6456486745465106	2	0.118
MAG206_contig_1730_137	tpm	Glc	PELW	3	3	-2.2271280078109466	2	0.156
MAG206_contig_1730_138	tpm	Glc	PELW	3	3	-1.6495599737424278	2	0.241
MAG206_contig_1730_139	tpm	Glc	PELW	3	3	0.7199991410314687	2	0.546
MAG206_contig_1730_14	tpm	Glc	PELW	3	3	9.538355225396684	2	0.0108
MAG206_contig_1730_140	tpm	Glc	PELW	3	3	0.8080846172747063	2	0.504
MAG206_contig_1730_141	tpm	Glc	PELW	3	3	-0.013515273819406015	2	0.99
MAG206_contig_1730_142	tpm	Glc	PELW	3	3	1.1458704995838909	2	0.37
MAG206_contig_1730_143	tpm	Glc	PELW	3	3	3.9634810449675415	2	0.0582
MAG206_contig_1730_144	tpm	Glc	PELW	3	3	0.6187470665279154	2	0.599
MAG206_contig_1730_145	tpm	Glc	PELW	3	3	5.418095036996646	2	0.0324
MAG206_contig_1730_146	tpm	Glc	PELW	3	3	-0.3151631493723608	2	0.782
MAG206_contig_1730_147	tpm	Glc	PELW	3	3	-2.3163407930355753	2	0.147
MAG206_contig_1730_148	tpm	Glc	PELW	3	3	7.765609084302819	2	0.0162
MAG206_contig_1730_149	tpm	Glc	PELW	3	3	2.1647882010352046	2	0.163
MAG206_contig_1730_15	tpm	Glc	PELW	3	3	4.807754261971263	2	0.0406
MAG206_contig_1730_150	tpm	Glc	PELW	3	3	23.852691059501332	2	0.00175
MAG206_contig_1730_151	tpm	Glc	PELW	3	3	0.49288066903903677	2	0.671
MAG206_contig_1730_152	tpm	Glc	PELW	3	3	-0.22415421554016182	2	0.843
MAG206_contig_1730_153	tpm	Glc	PELW	3	3	-0.028775929358162734	2	0.98
MAG206_contig_1730_154	tpm	Glc	PELW	3	3	2.4634226932767125	2	0.133
MAG206_contig_1730_155	tpm	Glc	PELW	3	3	3.235686697468028	2	0.0837
MAG206_contig_1730_156	tpm	Glc	PELW	3	3	1.387497635473266	2	0.3
MAG206_contig_1730_158	tpm	Glc	PELW	3	3	-0.1560964687299869	2	0.89
MAG206_contig_1730_159	tpm	Glc	PELW	3	3	-7.221088548085734	2	0.0186
MAG206_contig_1730_16	tpm	Glc	PELW	3	3	2.647673178757811	2	0.118
MAG206_contig_1730_160	tpm	Glc	PELW	3	3	-0.15777198730102007	2	0.889
MAG206_contig_1730_161	tpm	Glc	PELW	3	3	-1.0641485519948712	2	0.399
MAG206_contig_1730_162	tpm	Glc	PELW	3	3	8.4576681067938	2	0.0137
MAG206_contig_1730_163	tpm	Glc	PELW	3	3	1.1905696453490333	2	0.356
MAG206_contig_1730_164	tpm	Glc	PELW	3	3	2.157285909537571	2	0.164
MAG206_contig_1730_165	tpm	Glc	PELW	3	3	3.285636176698478	2	0.0815
MAG206_contig_1730_166	tpm	Glc	PELW	3	3	13.963813320826759	2	0.00509
MAG206_contig_1730_167	tpm	Glc	PELW	3	3	26.904084779026675	2	0.00138
MAG206_contig_1730_168	tpm	Glc	PELW	3	3	51.591932460333574	2	3.75e-4
MAG206_contig_1730_169	tpm	Glc	PELW	3	3	32.200989605680675	2	9.63e-4
MAG206_contig_1730_17	tpm	Glc	PELW	3	3	6.94602154059395	2	0.0201
MAG206_contig_1730_170	tpm	Glc	PELW	3	3	43.90483893274038	2	5.18e-4
MAG206_contig_1730_171	tpm	Glc	PELW	3	3	-0.05737119192451641	2	0.959
MAG206_contig_1730_172	tpm	Glc	PELW	3	3	12.032098252648195	2	0.00684
MAG206_contig_1730_173	tpm	Glc	PELW	3	3	15.575388522349039	2	0.0041
MAG206_contig_1730_174	tpm	Glc	PELW	3	3	2.4146727645522224	2	0.137
MAG206_contig_1730_175	tpm	Glc	PELW	3	3	-6.207859894683692	2	0.025
MAG206_contig_1730_176	tpm	Glc	PELW	3	3	-3.1647972011393395	2	0.087
MAG206_contig_1730_177	tpm	Glc	PELW	3	3	-1.2818471982426356	2	0.328
MAG206_contig_1730_178	tpm	Glc	PELW	3	3	22.654022859896685	2	0.00194
MAG206_contig_1730_179	tpm	Glc	PELW	3	3	22.79609520943627	2	0.00192
MAG206_contig_1730_18	tpm	Glc	PELW	3	3	18.936689309467454	2	0.00278
MAG206_contig_1730_180	tpm	Glc	PELW	3	3	0.7504671540711209	2	0.531
MAG206_contig_1730_181	tpm	Glc	PELW	3	3	-0.22402677728173095	2	0.844
MAG206_contig_1730_182	tpm	Glc	PELW	3	3	-0.7035117483245457	2	0.555
MAG206_contig_1730_183	tpm	Glc	PELW	3	3	0.032531487389727005	2	0.977
MAG206_contig_1730_184	tpm	Glc	PELW	3	3	-4.738324298432813	2	0.0418
MAG206_contig_1730_188	tpm	Glc	PELW	3	3	-0.9492057482315603	2	0.443
MAG206_contig_1730_19	tpm	Glc	PELW	3	3	-0.8794812601924937	2	0.472
MAG206_contig_1730_195	tpm	Glc	PELW	3	3	-0.19718588909747725	2	0.862
MAG206_contig_1730_196	tpm	Glc	PELW	3	3	-0.8687910226393427	2	0.477
MAG206_contig_1730_197	tpm	Glc	PELW	3	3	-1.2474341968818314	2	0.338
MAG206_contig_1730_198	tpm	Glc	PELW	3	3	-0.1411649224701612	2	0.901
MAG206_contig_1730_20	tpm	Glc	PELW	3	3	-2.115859713548981	2	0.169
MAG206_contig_1730_200	tpm	Glc	PELW	3	3	-1.374727587636975	2	0.303
MAG206_contig_1730_201	tpm	Glc	PELW	3	3	0.44730500271754775	2	0.698
MAG206_contig_1730_202	tpm	Glc	PELW	3	3	-0.6737944483940905	2	0.57
MAG206_contig_1730_203	tpm	Glc	PELW	3	3	0.030292175451019795	2	0.979
MAG206_contig_1730_204	tpm	Glc	PELW	3	3	-0.5281422995643227	2	0.65
MAG206_contig_1730_205	tpm	Glc	PELW	3	3	0.4973162325662823	2	0.668
MAG206_contig_1730_206	tpm	Glc	PELW	3	3	-0.8945720588642329	2	0.465
MAG206_contig_1730_207	tpm	Glc	PELW	3	3	-0.3914935514270539	2	0.733
MAG206_contig_1730_208	tpm	Glc	PELW	3	3	-0.9270396340158932	2	0.452
MAG206_contig_1730_209	tpm	Glc	PELW	3	3	-2.6002611912927094	2	0.122
MAG206_contig_1730_21	tpm	Glc	PELW	3	3	1.0881717586332997	2	0.39
MAG206_contig_1730_210	tpm	Glc	PELW	3	3	-0.5599307061885282	2	0.632
MAG206_contig_1730_211	tpm	Glc	PELW	3	3	8.67183138096663	2	0.013
MAG206_contig_1730_212	tpm	Glc	PELW	3	3	7.815206211477185	2	0.016
MAG206_contig_1730_213	tpm	Glc	PELW	3	3	13.984213644857245	2	0.00507
MAG206_contig_1730_214	tpm	Glc	PELW	3	3	11.071391217683194	2	0.00806
MAG206_contig_1730_215	tpm	Glc	PELW	3	3	18.775069855991536	2	0.00282
MAG206_contig_1730_216	tpm	Glc	PELW	3	3	20.33350175691295	2	0.00241
